# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 15 09:39:16 2023
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_time0_err1: Transit Epoch Upper Unc. [BJD]
# COLUMN koi_time0_err2: Transit Epoch Lower Unc. [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_longp_err1: Long. of Periastron Upper Unc. [deg]
# COLUMN koi_longp_err2: Long. of Periastron Lower Unc. [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_ingress_err1: Ingress Duration Upper Unc. [hrs]
# COLUMN koi_ingress_err2: Ingress Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_srho_err1:  Fitted Stellar Density Upper Unc. [g/cm**3]
# COLUMN koi_srho_err2:  Fitted Stellar Density Lower Unc. [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag
7222086,K01701.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.43900600,1.40000e-05,-1.40000e-05,133.5864000,1.60000e-03,-1.60000e-03,2454966.586,1.60000e-03,-1.60000e-03,0,,,,,,0.0257,0.10,-0.10,1.2064,,,,,,80,,,0.00825,2.10000e-04,-2.10000e-04,,,,1.73,0.69,-0.69,0.041,,,89.95,,,2199.0,,,,,,15.600000,1.30000,-1.30000,40.90,,,,7288.00,200.00,-200.00,4.070,0.300,-0.300,,,,1.9200,0.7700,-0.7700,1.5700,0.2000,-0.2000,1.4700,0.2600,-0.2600,297.519070,42.777061,11.041
7304449,K01702.01,Kepler-1650 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.53816250,8.00000e-06,-8.00000e-06,131.8253100,9.90000e-04,-9.90000e-04,2454964.825,9.90000e-04,-9.90000e-04,0,,,,,,0.7700,0.57,-0.57,1.1291,,,,,,802,,,0.02900,1.20000e-02,-1.20000e-02,,,,1.54,0.66,-0.66,0.021,,,83.65,,,774.0,,,,,,7.200000,3.60000,-3.60000,54.50,,,,3673.00,200.00,-200.00,4.760,0.300,-0.300,,,,0.4790,0.0200,-0.0200,0.4870,0.0310,-0.0310,13.9000,3.6000,-3.6000,297.729250,42.866920,15.722
7380829,K01703.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.17458200,2.70000e-05,-2.70000e-05,132.2463000,5.90000e-03,-5.90000e-03,2454965.246,5.90000e-03,-5.90000e-03,0,,,,,,0.0300,0.12,-0.12,8.1865,,,,,,291,,,0.01530,7.60000e-03,-7.60000e-03,,,,1.70,1.40,-1.40,0.043,,,89.38,,,1301.0,,,,,,3.060000,0.11000,-0.11000,68.70,,,,6022.00,116.00,-116.00,4.420,0.300,-0.300,,,,1.0300,0.6400,-0.6400,1.0200,0.1600,-0.1600,3.8000,2.2000,-2.2000,296.749910,42.952358,14.934
7386827,K01704.01,Kepler-1765 b,CONFIRMED,NOT DISPOSITIONED,,,,,,10.41875100,7.00000e-05,-7.00000e-05,137.7536000,2.40000e-03,-2.40000e-03,2454970.754,2.40000e-03,-2.40000e-03,0,,,,,,0.7100,0.45,-0.45,2.8463,,,,,,640,,,0.02490,2.80000e-03,-2.80000e-03,,,,2.80,1.30,-1.30,0.089,,,88.24,,,847.0,,,,,,20.600000,9.30000,-9.30000,54.20,,,,5639.00,123.00,-123.00,4.350,0.300,-0.300,,,,1.0300,0.4700,-0.4700,0.8800,0.1000,-0.1000,11.9000,3.2000,-3.2000,298.014430,42.957458,14.860
7522911,K01705.01,Kepler-1670 b,CONFIRMED,NOT DISPOSITIONED,,,,,,20.49941000,4.00000e-04,-4.00000e-04,131.8318000,7.30000e-03,-7.30000e-03,2454964.832,7.30000e-03,-7.30000e-03,0,,,,,,0.8870,0.10,-0.10,5.6528,,,,,,521,,,0.02447,8.60000e-04,-8.60000e-04,,,,2.80,1.20,-1.20,0.152,,,86.52,,,717.0,,,,,,14.200000,2.20000,-2.20000,20.80,,,,6243.00,129.00,-129.00,4.460,0.300,-0.300,,,,1.0300,0.4500,-0.4500,1.1200,0.1300,-0.1300,0.3000,1.3000,-1.3000,290.326510,43.121830,15.442
7626370,K01706.01,Kepler-932 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.92143040,8.90000e-06,-8.90000e-06,131.8064000,1.20000e-03,-1.20000e-03,2454964.806,1.20000e-03,-1.20000e-03,0,,,,,,0.4500,0.19,-0.19,1.8003,,,,,,258,,,0.01507,5.40000e-04,-5.40000e-04,,,,1.32,0.95,-0.95,0.028,,,86.52,,,1233.0,,,,,,7.500000,2.80000,-2.80000,61.00,,,,5213.00,76.00,-76.00,4.510,0.300,-0.300,,,,0.8100,0.5800,-0.5800,0.7800,0.1100,-0.1100,13.8000,2.7000,-2.7000,296.952060,43.271969,14.131
7703955,K01707.01,Kepler-315 b,CONFIRMED,NOT DISPOSITIONED,,,,,,96.10090000,1.20000e-03,-1.20000e-03,187.7330000,6.10000e-03,-6.10000e-03,2455020.733,6.10000e-03,-6.10000e-03,0,,,,,,0.8040,0.10,-0.10,8.4947,,,,,,1144,,,0.03443,9.40000e-04,-9.40000e-04,,,,3.40,2.00,-2.00,0.403,,,89.38,,,382.0,,,,,,56.000000,15.00000,-15.00000,37.30,,,,5773.00,108.00,-108.00,4.500,0.300,-0.300,,,,0.9100,0.5300,-0.5300,0.9500,0.1300,-0.1300,3.6000,3.3000,-3.3000,298.023100,43.363522,15.321
9410930,K00196.01,Kepler-41 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.85555773,2.70000e-07,-2.70000e-07,137.1802650,3.90000e-05,-3.90000e-05,2454970.180,3.90000e-05,-3.90000e-05,0,,,,,,0.4920,0.10,-0.10,2.3354,,,,,,10696,,,0.09635,3.90000e-04,-3.90000e-04,,,,9.40,4.70,-4.70,0.029,,,85.37,,,1401.0,,,,,,5.990000,0.25000,-0.25000,2166.60,,,,5731.00,106.00,-106.00,4.510,0.300,-0.300,,,,0.8900,0.4500,-0.4500,0.9400,0.1000,-0.1000,3.5000,3.5000,-3.5000,294.513240,45.981640,14.465
7750419,K01708.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,32.77373000,3.60000e-04,-3.60000e-04,151.4416000,4.00000e-03,-4.00000e-03,2454984.442,4.00000e-03,-4.00000e-03,0,,,,,,0.2100,0.96,-0.96,2.1858,,,,,,593,,,0.02220,8.80000e-03,-8.80000e-03,,,,2.20,1.30,-1.30,0.201,,,89.95,,,549.0,,,,,,115.000000,57.00000,-57.00000,23.50,,,,5890.00,93.00,-93.00,4.530,0.300,-0.300,,,,0.9000,0.3900,-0.3900,1.0030,0.0780,-0.0780,0.4000,2.8000,-2.8000,290.882320,43.471760,14.758
7768952,K01709.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,22.46854000,1.40000e-04,-1.40000e-04,148.4950000,4.20000e-03,-4.20000e-03,2454981.495,4.20000e-03,-4.20000e-03,0,,,,,,0.9800,0.15,-0.15,3.2456,,,,,,224,,,0.01920,1.90000e-03,-1.90000e-03,,,,7.21,0.92,-0.92,0.181,,,86.52,,,1050.0,,,,,,16.100000,3.40000,-3.40000,28.00,,,,5469.00,104.00,-104.00,3.560,0.300,-0.300,,,,3.4300,0.2600,-0.2600,1.5610,0.0690,-0.0690,2.3000,0.3100,-0.3100,296.809510,43.450851,13.301
7815744,K01710.01,Kepler-933 b,CONFIRMED,NOT DISPOSITIONED,,,,,,14.20437000,2.50000e-04,-2.50000e-04,142.7336000,6.10000e-03,-6.10000e-03,2454975.734,6.10000e-03,-6.10000e-03,0,,,,,,0.6500,0.83,-0.83,4.1217,,,,,,841,,,0.02790,5.00000e-03,-5.00000e-03,,,,1.72,0.97,-0.97,0.110,,,88.24,,,516.0,,,,,,20.900000,8.90000,-8.90000,28.30,,,,5169.00,200.00,-200.00,4.880,0.300,-0.300,,,,0.5600,0.3000,-0.3000,0.8700,0.3000,-0.3000,,,,289.568660,43.538609,15.469
7955580,K01711.01,Kepler-934 b,CONFIRMED,NOT DISPOSITIONED,,,,,,55.67454000,8.70000e-04,-8.70000e-04,136.5413000,5.70000e-03,-5.70000e-03,2454969.541,5.70000e-03,-5.70000e-03,0,,,,,,0.7900,0.63,-0.63,4.0330,,,,,,773,,,0.02800,1.30000e-02,-1.30000e-02,,,,2.20,2.70,-2.70,0.257,,,89.38,,,370.0,,,,,,69.000000,34.00000,-34.00000,28.20,,,,4991.00,88.00,-88.00,4.580,0.300,-0.300,,,,0.7200,0.7900,-0.7900,0.7300,0.1400,-0.1400,13.9000,3.5000,-3.5000,290.288450,43.755322,15.061
8162790,K01712.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.16110200,4.00000e-05,-4.00000e-05,141.5127000,3.10000e-03,-3.10000e-03,2454974.513,3.10000e-03,-3.10000e-03,0,,,,,,0.5500,0.84,-0.84,3.1170,,,,,,1048,,,0.03040,8.40000e-03,-8.40000e-03,,,,3.30,1.40,-1.40,0.092,,,88.81,,,781.0,,,,,,21.800000,9.50000,-9.50000,43.10,,,,5419.00,200.00,-200.00,4.460,0.300,-0.300,,,,0.9800,0.3000,-0.3000,1.0200,0.3000,-0.3000,,,,290.735780,44.090488,15.047
8230616,K01713.01,Kepler-316 c,CONFIRMED,NOT DISPOSITIONED,,,,,,6.82781800,6.00000e-05,-6.00000e-05,131.7861000,3.20000e-03,-3.20000e-03,2454964.786,3.20000e-03,-3.20000e-03,0,,,,,,0.7400,0.67,-0.67,2.3693,,,,,,548,,,0.02320,3.70000e-03,-3.70000e-03,,,,1.41,0.23,-0.23,0.059,,,87.09,,,579.0,,,,,,15.700000,6.80000,-6.80000,33.40,,,,4272.00,64.00,-64.00,4.710,0.300,-0.300,,,,0.5570,0.0110,-0.0110,0.5870,0.0140,-0.0140,13.9000,3.6000,-3.6000,290.826020,44.184109,15.224
10454632,K01877.01,Kepler-992 b,CONFIRMED,NOT DISPOSITIONED,,,,,,20.16020000,1.50000e-04,-1.50000e-04,144.3452000,2.80000e-03,-2.80000e-03,2454977.345,2.80000e-03,-2.80000e-03,0,,,,,,0.1000,0.50,-0.50,3.6028,,,,,,354,,,0.01650,2.80000e-03,-2.80000e-03,,,,3.79,0.97,-0.97,0.141,,,89.95,,,837.0,,,,,,43.300000,6.60000,-6.60000,50.40,,,,4916.00,74.00,-74.00,3.750,0.300,-0.300,,,,2.1000,0.4100,-0.4100,0.9180,0.0660,-0.0660,14.0000,2.3000,-2.3000,284.430300,47.641781,13.389
3098810,K01878.01,Kepler-1773 b,CONFIRMED,NOT DISPOSITIONED,,,,,,40.80953000,3.40000e-04,-3.40000e-04,142.6926000,3.30000e-03,-3.30000e-03,2454975.693,3.30000e-03,-3.30000e-03,0,,,,,,0.9580,0.10,-0.10,3.2386,,,,,,454,,,0.02510,1.20000e-03,-1.20000e-03,,,,3.20,0.83,-0.83,0.240,,,88.24,,,608.0,,,,,,35.000000,17.00000,-17.00000,44.70,,,,6250.00,85.00,-85.00,4.350,0.300,-0.300,,,,1.1700,0.3000,-0.3000,1.1060,0.0810,-0.0810,2.9100,0.5100,-0.5100,286.223240,38.258171,12.988
8367644,K01879.01,Kepler-993 b,CONFIRMED,NOT DISPOSITIONED,,,,,,22.08515000,1.80000e-04,-1.80000e-04,135.2395000,3.80000e-03,-3.80000e-03,2454968.240,3.80000e-03,-3.80000e-03,0,,,,,,0.7800,0.69,-0.69,2.2380,,,,,,2897,,,0.05400,1.30000e-02,-1.30000e-02,,,,5.50,2.20,-2.20,0.132,,,89.38,,,448.0,,,,,,53.000000,23.00000,-23.00000,66.80,,,,3831.00,200.00,-200.00,4.300,0.300,-0.300,,,,0.9300,0.3000,-0.3000,0.6300,0.3000,-0.3000,,,,292.614110,44.394661,15.967
10332883,K01880.01,Kepler-994 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.15116710,2.90000e-06,-2.90000e-06,133.2311400,3.70000e-04,-3.70000e-04,2454966.231,3.70000e-04,-3.70000e-04,0,,,,,,0.8700,0.26,-0.26,1.1754,,,,,,583,,,0.02600,3.50000e-03,-3.50000e-03,,,,1.49,0.21,-0.21,0.018,,,77.92,,,963.0,,,,,,4.200000,2.10000,-2.10000,105.80,,,,4048.00,200.00,-200.00,4.740,0.300,-0.300,,,,0.5240,0.0270,-0.0270,0.5480,0.0370,-0.0370,14.0000,3.5000,-3.5000,289.072240,47.407070,14.440
4035640,K01881.01,Kepler-995 b,CONFIRMED,NOT DISPOSITIONED,,,,,,28.26681000,2.90000e-04,-2.90000e-04,140.9287000,3.70000e-03,-3.70000e-03,2454973.929,3.70000e-03,-3.70000e-03,0,,,,,,0.5900,0.52,-0.52,4.6488,,,,,,1113,,,0.03160,7.10000e-03,-7.10000e-03,,,,2.90,1.80,-1.80,0.167,,,89.38,,,515.0,,,,,,39.000000,19.00000,-19.00000,53.20,,,,5257.00,72.00,-72.00,4.500,0.300,-0.300,,,,0.8200,0.4800,-0.4800,0.7800,0.1000,-0.1000,13.7000,3.6000,-3.6000,284.615720,39.131039,14.907
6205228,K01882.01,Kepler-996 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.77056700,2.80000e-05,-2.80000e-05,133.3917000,2.40000e-03,-2.40000e-03,2454966.392,2.40000e-03,-2.40000e-03,0,,,,,,0.7600,0.41,-0.41,1.8220,,,,,,298,,,0.01730,1.80000e-03,-1.80000e-03,,,,1.83,0.63,-0.63,0.048,,,85.94,,,1209.0,,,,,,10.700000,5.20000,-5.20000,40.40,,,,6101.00,90.00,-90.00,4.490,0.300,-0.300,,,,0.9700,0.3200,-0.3200,1.0670,0.0670,-0.0670,0.3000,1.9000,-1.9000,291.912810,41.533611,14.668
12508335,K00215.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,42.94389500,2.20000e-05,-2.20000e-05,155.2055100,3.60000e-04,-3.60000e-04,2454988.206,3.60000e-04,-3.60000e-04,0,,,,,,1.2500,0.67,-0.67,3.8198,,,,,,9610,,,0.37000,1.80000e-01,-1.80000e-01,,,,42.00,28.00,-28.00,0.235,,,88.24,,,534.0,,,,,,48.000000,24.00000,-24.00000,400.30,,,,5804.00,106.00,-106.00,4.390,0.300,-0.300,,,,1.0200,0.4800,-0.4800,0.9400,0.1100,-0.1100,7.8000,2.9000,-2.9000,290.165130,51.467258,14.708
11758544,K01883.01,Kepler-997 b,CONFIRMED,NOT DISPOSITIONED,,,,,,2.70729000,2.10000e-05,-2.10000e-05,132.4334000,2.30000e-03,-2.30000e-03,2454965.433,2.30000e-03,-2.30000e-03,0,,,,,,0.6080,0.10,-0.10,3.4466,,,,,,73,,,0.00819,1.60000e-04,-1.60000e-04,,,,1.07,0.41,-0.41,0.040,,,83.08,,,1516.0,,,,,,4.890000,0.79000,-0.79000,55.50,,,,6295.00,62.00,-62.00,4.340,0.300,-0.300,,,,1.1900,0.4500,-0.4500,1.1200,0.1200,-0.1200,2.8000,0.7400,-0.7400,289.233370,49.938931,11.894
4851530,K01884.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,23.12004000,1.90000e-04,-1.90000e-04,149.5175000,3.70000e-03,-3.70000e-03,2454982.518,3.70000e-03,-3.70000e-03,0,,,,,,0.8400,0.11,-0.11,4.0700,,,,,,2230,,,0.04980,2.80000e-03,-2.80000e-03,,,,5.00,1.70,-1.70,0.156,,,88.24,,,545.0,,,,,,27.200000,7.60000,-7.60000,29.50,,,,5077.00,200.00,-200.00,4.490,0.300,-0.300,,,,0.9200,0.3000,-0.3000,0.9500,0.3000,-0.3000,,,,295.902400,39.918362,15.462
4851530,K01884.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,4.77504100,6.50000e-05,-6.50000e-05,355.4545000,3.40000e-03,-3.40000e-03,2455188.454,3.40000e-03,-3.40000e-03,0,,,,,,0.9040,0.10,-0.10,1.8721,,,,,,544,,,0.02610,1.80000e-03,-1.80000e-03,,,,2.63,0.87,-0.87,0.055,,,84.80,,,918.0,,,,,,9.500000,2.60000,-2.60000,18.10,,,,5077.00,200.00,-200.00,4.490,0.300,-0.300,,,,0.9200,0.3000,-0.3000,0.9500,0.3000,-0.3000,,,,295.902400,39.918362,15.462
11413812,K01885.01,Kepler-998 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.65371700,3.90000e-05,-3.90000e-05,131.7143000,2.50000e-03,-2.50000e-03,2454964.714,2.50000e-03,-2.50000e-03,0,,,,,,0.8300,0.40,-0.40,2.1148,,,,,,357,,,0.01950,2.70000e-03,-2.70000e-03,,,,1.97,0.93,-0.93,0.063,,,85.94,,,1010.0,,,,,,12.200000,5.70000,-5.70000,43.10,,,,5973.00,92.00,-92.00,4.520,0.300,-0.300,,,,0.9300,0.4200,-0.4200,1.0290,0.0880,-0.0880,0.3000,2.4000,-2.4000,296.754150,49.208740,14.377
9549648,K01886.01,Kepler-999 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.99184900,3.40000e-05,-3.40000e-05,136.8822000,2.10000e-03,-2.10000e-03,2454969.882,2.10000e-03,-2.10000e-03,0,,,,,,0.3500,0.86,-0.86,1.7031,,,,,,176,,,0.01230,1.20000e-03,-1.20000e-03,,,,2.50,0.77,-0.77,0.071,,,89.38,,,1436.0,,,,,,26.000000,13.00000,-13.00000,52.00,,,,6347.00,91.00,-91.00,4.020,0.300,-0.300,,,,1.8700,0.5500,-0.5500,1.3300,0.1400,-0.1400,3.0400,0.7300,-0.7300,299.660460,46.198421,12.239
10965740,K01887.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,21.78773600,9.60000e-05,-9.60000e-05,136.6943000,3.10000e-03,-3.10000e-03,2454969.694,3.10000e-03,-3.10000e-03,0,,,,,,1.1400,0.85,-0.85,4.0771,,,,,,497,,,0.16500,8.20000e-02,-8.20000e-02,,,,56.00,28.00,-28.00,0.174,,,83.08,,,1047.0,,,,,,9.500000,4.70000,-4.70000,49.60,,,,5604.00,91.00,-91.00,3.620,0.300,-0.300,,,,3.1200,0.2300,-0.2300,1.4830,0.0590,-0.0590,2.6700,0.2700,-0.2700,286.466160,48.495918,12.967
10063802,K01888.01,Kepler-1000 b,CONFIRMED,NOT DISPOSITIONED,,,,,,120.01900000,1.40000e-03,-1.40000e-03,134.1826000,3.50000e-03,-3.50000e-03,2454967.183,3.50000e-03,-3.50000e-03,0,,,,,,0.4890,0.10,-0.10,11.5435,,,,,,874,,,0.02790,3.10000e-04,-3.10000e-04,,,,4.30,2.00,-2.00,0.519,,,89.38,,,489.0,,,,,,71.800000,7.30000,-7.30000,116.20,,,,6741.00,103.00,-103.00,4.250,0.300,-0.300,,,,1.4100,0.6400,-0.6400,1.2900,0.1600,-0.1600,1.7000,0.3900,-0.3900,286.685520,47.098221,13.256
8950568,K02038.04,Kepler-85 e,CONFIRMED,NOT DISPOSITIONED,,,,,,25.21767000,7.80000e-04,-7.80000e-04,152.6680000,1.10000e-02,-1.10000e-02,2454985.668,1.10000e-02,-1.10000e-02,0,,,,,,0.9250,0.10,-0.10,5.3058,,,,,,241,,,0.01763,9.90000e-04,-9.90000e-04,,,,1.61,0.70,-0.70,0.165,,,86.52,,,563.0,,,,,,15.440000,0.80000,-0.80000,13.00,,,,5666.00,99.00,,4.570,0.300,-0.300,,,,0.8400,0.3600,-0.3600,0.9410,0.0650,-0.0650,0.6000,3.8000,-3.8000,290.973420,45.290321,14.779
8804845,K02039.01,Kepler-1067 c,CONFIRMED,NOT DISPOSITIONED,,,,,,5.42594400,4.80000e-05,-4.80000e-05,135.8615000,3.00000e-03,-3.00000e-03,2454968.862,3.00000e-03,-3.00000e-03,0,,,,,,0.1400,0.42,-0.42,2.5190,,,,,,249,,,0.01427,7.40000e-04,-7.40000e-04,,,,1.27,0.25,-0.25,0.059,,,89.38,,,919.0,,,,,,16.500000,8.30000,-8.30000,36.90,,,,5597.00,68.00,-68.00,4.580,0.300,-0.300,,,,0.8200,0.1500,-0.1500,0.9240,0.0270,-0.0270,0.5000,3.8000,-3.8000,285.387420,45.049049,14.305
10480915,K02040.01,Kepler-1785 b,CONFIRMED,NOT DISPOSITIONED,,,,,,19.58579000,1.40000e-04,-1.40000e-04,132.3631000,2.40000e-03,-2.40000e-03,2454965.363,2.40000e-03,-2.40000e-03,0,,,,,,0.6800,0.83,-0.83,1.6251,,,,,,500,,,0.02170,7.20000e-03,-7.20000e-03,,,,2.20,1.50,-1.50,0.144,,,89.38,,,675.0,,,,,,71.000000,34.00000,-34.00000,33.70,,,,6006.00,88.00,-88.00,4.510,0.300,-0.300,,,,0.9400,0.5500,-0.5500,1.0400,0.1300,-0.1300,0.3000,2.1000,-2.1000,295.792180,47.600101,14.180
5024482,K02041.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.52592580,8.20000e-06,-8.20000e-06,132.6941000,3.30000e-03,-3.30000e-03,2454965.694,3.30000e-03,-3.30000e-03,0,,,,,,0.0300,0.20,-0.20,2.3540,,,,,,391,,,0.01760,8.50000e-03,-8.50000e-03,,,,1.98,,,0.026,,,89.95,,,1650.0,,,,,,5.060000,0.91000,-0.91000,21.70,,,,5933.00,,,4.413,,,,,,1.0330,,,1.0080,,,,,,295.325010,40.187576,12.203
